source,target,value
7860742,7861622,51.46
59804598,14500028,103.02
3253671,12298182,38.69
7860742,18709570,51.46
7860742,7861312,51.46
7860742,3296721,51.46
59804598,7860742,103.02
7860742,48485771,51.46
59804598,14575846,103.02
59804598,18462243,103.02
7860742,14464369,51.46
7860742,1183041,51.46
7860742,14155052,51.46
59804598,3296721,103.02
7860742,3338681,51.46
59804598,36134186,103.02
3253671,17140787,38.69
59804598,3253671,103.02
59804598,3311981,103.02
7860742,3040621,51.46
59804598,317642104,103.02
59804598,8978022,103.02
59804598,17628085,103.02
59804598,14506809,103.02
59804598,166732373,103.02
7860742,43933017,51.46
59804598,142832518,103.02
3253671,18890465,38.69
59804598,14475794,103.02
59804598,14337677,103.02
59804598,24785621,103.02
59804598,167099490,103.02
7860742,14506809,51.46
7860742,15661871,51.46
59804598,214618570,103.02
3253671,1247691,38.69
7860742,16831715,51.46
59804598,94454911,103.02
7860742,22461427,51.46
59804598,19801591,103.02
7860742,17140787,51.46
6351572,55161901,38.74
6351572,6054912,38.74
59804598,15913,103.02
59804598,14464369,103.02
59804598,384388981,103.02
3253671,59804598,38.69
59804598,2459371,103.02
59804598,965091,103.02
59804598,14269220,103.02
3253671,15913,38.69
59804598,639643,103.02
59804598,36722068,103.02
59804598,3253671,103.02
59804598,8002822,103.02
3253671,14269220,38.69
59804598,25854090,103.02
59804598,50393960,103.02
59804598,2718241,103.02
59804598,1183041,103.02
59804598,17140787,103.02
3253671,10985532,38.69
3253671,235766196,38.69
3253671,17140787,38.69
59804598,14303746,103.02
59804598,14502782,103.02
52772629,21506437,45.9
79797834,12925072,58.61
79797834,18498684,58.61
195475105,215785630,42.77
195475105,88323281,42.77
88323281,160267464,33.65
88323281,28465635,33.65
88323281,225784456,33.65
195475105,116498875,42.77
88323281,195475105,33.65
88323281,116498875,33.65
195475105,28465635,42.77
17092592,15913,56.26
17092592,15568085,56.26
17092592,18322935,56.26
17092592,34711597,56.26
17092592,184867743,56.26
17092592,13687132,56.26
17092592,15009761,56.26
17092592,14163872,56.26
17092592,19631395,56.26
17092592,18927441,56.26
17092592,5162861,56.26
17092592,15171478,56.26
17092592,2960721,56.26
17092592,2158461,56.26
17092592,17977714,56.26
17092592,14691709,56.26
17092592,1702611,56.26
17092592,15006779,56.26
17092592,10671602,56.26
17092592,16458937,56.26
17092592,19413393,56.26
17092592,16637485,56.26
17092592,17008990,56.26
17092592,101532459,56.26
17092592,1317671,56.26
17092592,116407905,56.26
59804598,22292456,103.02
3359851,184637613,66.64
59804598,184637613,103.02
3359851,52551600,66.64
3359851,27855118,66.64
3359851,22292456,66.64
59804598,131601987,103.02
59804598,51899148,103.02
59804598,52551600,103.02
3359851,50000478,66.64
3359851,28149277,66.64
3359851,111164068,66.64
3359851,249649511,66.64
3359851,34068984,66.64
59804598,3359851,103.02
59804598,249649511,103.02
59804598,71671576,103.02
3359851,10671602,66.64
59804598,25521487,103.02
59804598,117177831,103.02
3359851,131601987,66.64
3359851,10228272,66.64
59804598,27855118,103.02
3359851,250303199,66.64
3359851,51899148,66.64
3359851,284422688,66.64
3359851,59804598,66.64
3359851,22784458,66.64
3359851,12925072,66.64
3359851,25521487,66.64
3359851,146540920,66.64
59804598,188443111,103.02
3359851,93885127,66.64
59804598,93885127,103.02
59804598,90054448,103.02
59804598,96513226,103.02
59804598,146035223,103.02
17912917,27458721,33.2
17912917,14256927,33.2
14256927,17912917,35.74
17912917,18131949,33.2
14256927,36072264,35.74
17912917,209662233,33.2
17912917,14372763,33.2
14256927,18985562,35.74
14256927,26150238,35.74
17912917,189174040,33.2
14256927,27458721,35.74
14256927,18131949,35.74
14256927,189174040,35.74
14256927,14372763,35.74
14256927,209662233,35.74
17912917,18985562,33.2
6351572,93885127,38.74
7872262,6054912,32.98
7872262,284422688,32.98
7872262,131601987,32.98
7872262,18948541,32.98
6351572,18948541,38.74
7872262,154309021,32.98
7872262,16464746,32.98
7872262,5995932,32.98
7872262,22784458,32.98
7872262,31353077,32.98
6351572,6054912,38.74
7872262,82030021,32.98
6351572,24560836,38.74
7872262,71606873,32.98
20471349,212642904,72.79
65047891,25412522,47.67
65047891,207423144,47.67
65047891,237562358,47.67
65047891,34068984,47.67
20471349,151404942,72.79
65047891,46423291,47.67
20471349,226014818,72.79
65047891,208942635,47.67
65047891,93885127,47.67
65047891,312199249,47.67
212642904,234526497,45.32
65047891,16048740,47.67
65047891,160959034,47.67
20471349,279835462,72.79
20471349,274135827,72.79
65047891,29239971,47.67
65047891,238289569,47.67
65047891,284422688,47.67
20471349,300585775,72.79
65047891,79839110,47.67
20471349,234526497,72.79
20471349,31572616,72.79
65047891,197331005,47.67
212642904,316797838,45.32
20471349,316797838,72.79
20471349,379594800,72.79
20471349,237562358,72.79
20471349,65047891,72.79
212642904,330849293,45.32
20471349,15135697,72.79
20471349,29145184,72.79
212642904,20471349,45.32
65047891,106607901,47.67
65047891,29145184,47.67
212642904,274135827,45.32
212642904,15135697,45.32
20471349,61040299,72.79
65047891,266553242,47.67
20471349,208942635,72.79
20471349,164847679,72.79
65047891,82030021,47.67
212642904,219050194,45.32
65047891,20471349,47.67
212642904,20192851,45.32
20471349,16048740,72.79
65047891,212642904,47.67
20471349,61730210,72.79
65047891,279835462,47.67
65047891,61040833,47.67
20471349,219050194,72.79
212642904,303060652,45.32
20471349,29239971,72.79
65047891,41436687,47.67
65047891,359085651,47.67
65047891,303060652,47.67
65047891,151404942,47.67
65047891,226014818,47.67
20471349,284422688,72.79
20471349,312199249,72.79
20471349,239122564,72.79
212642904,197331005,45.32
20471349,20192851,72.79
20471349,258609209,72.79
65047891,31572616,47.67
65047891,316797838,47.67
65047891,379594800,47.67
65047891,176562658,47.67
65047891,242542278,47.67
212642904,279835462,45.32
20471349,238289569,72.79
212642904,208942635,45.32
20471349,303060652,72.79
212642904,359085651,45.32
212642904,358083488,45.32
65047891,14666401,47.67
65047891,96848570,47.67
65047891,300585775,47.67
20471349,266553242,72.79
20471349,48621884,72.79
212642904,226014818,45.32
65047891,234526497,47.67
212642904,65047891,45.32
65047891,164847679,47.67
65047891,20536157,47.67
20471349,197331005,72.79
100318079,43003845,49.89
100318079,121533789,49.89
100318079,214328887,49.89
100318079,151338729,49.89
100318079,19493072,49.89
187773078,196680777,35.33
100318079,69592091,49.89
100318079,8088112,49.89
187773078,314316607,35.33
100318079,15023872,49.89
100318079,34428380,49.89
187773078,254839786,35.33
100318079,254839786,49.89
100318079,26929220,49.89
187773078,133055665,35.33
187773078,22462180,35.33
100318079,292598082,49.89
100318079,56860418,49.89
187773078,144631425,35.33
100318079,17116707,49.89
100318079,225444667,49.89
100318079,133055665,49.89
187773078,40981798,35.33
100318079,124528830,49.89
187773078,230880104,35.33
100318079,158419434,49.89
100318079,27633075,49.89
100318079,279787626,49.89
100318079,273149543,49.89
187773078,175553601,35.33
187773078,204140367,35.33
100318079,83943787,49.89
187773078,117674417,35.33
100318079,18996905,49.89
100318079,231238695,49.89
187773078,270449528,35.33
187773078,216088014,35.33
100318079,187773078,49.89
100318079,67864340,49.89
187773078,34428380,35.33
100318079,17868918,49.89
187773078,69592091,35.33
100318079,40981798,49.89
100318079,314316607,49.89
187773078,204317520,35.33
100318079,116036694,49.89
187773078,100318079,35.33
100318079,86221475,49.89
187773078,158419434,35.33
187773078,116036694,35.33
187773078,151338729,35.33
100318079,204317520,49.89
187773078,17868918,35.33
100318079,221036078,49.89
187773078,229039814,35.33
100318079,149538028,49.89
187773078,361142565,35.33
187773078,8088112,35.33
100318079,117674417,49.89
100318079,28465635,49.89
187773078,124528830,35.33
187773078,302847930,35.33
187773078,83943787,35.33
100318079,22462180,49.89
187773078,197881393,35.33
100318079,21548772,49.89
100318079,270449528,49.89
100318079,157829215,49.89
187773078,157829215,35.33
187773078,18996905,35.33
100318079,18951737,49.89
187773078,27633075,35.33
100318079,204140367,49.89
100318079,131613362,49.89
187773078,43003845,35.33
52758395,225411266,32.48
52758395,28123862,32.48
52758395,19653925,32.48
52758395,62829259,32.48
52758395,91409081,32.48
52758395,306128912,32.48
52758395,24244836,32.48
52758395,21436960,32.48
52758395,17781165,32.48
52758395,11211372,32.48
52758395,186154646,32.48
52758395,277020058,32.48
52758395,11348282,32.48
52758395,38222521,32.48
52758395,173116059,32.48
52758395,17384099,32.48
52758395,297985585,32.48
52758395,161760542,32.48
52758395,85891683,32.48
52758395,18164420,32.48
52758395,103865085,32.48
52758395,14807898,32.48
52758395,41147062,32.48
52758395,46501465,32.48
52758395,34743251,32.48
52758395,24273412,32.48
52758395,82453323,32.48
52758395,189253902,32.48
52758395,16619832,32.48
52758395,183672041,32.48
3359851,18948541,66.64
3359851,34068984,66.64
3359851,65673,66.64
3359851,10228272,66.64
3359851,31353077,66.64
3359851,18742444,66.64
3359851,90420314,66.64
3359851,28149277,66.64
3359851,297472992,66.64
3359851,131601987,66.64
3359851,51899148,66.64
3359851,24117694,66.64
3359851,101859065,66.64
3359851,46423291,66.64
3359851,93885127,66.64
3359851,32511443,66.64
3359851,116952434,66.64
3359851,24997470,66.64
3359851,21225078,66.64
3359851,105643923,66.64
3359851,22784458,66.64
3359851,29514951,66.64
3359851,27853708,66.64
3359851,111164068,66.64
3359851,284422688,66.64
3359851,21624907,66.64
9117202,272721805,30.61
9117202,22784458,30.61
9117202,26422087,30.61
9117202,297472992,30.61
9117202,208909919,30.61
3359851,34068984,66.64
9117202,289730895,30.61
3359851,105643923,66.64
9117202,146556805,30.61
9117202,117177831,30.61
9117202,367394994,30.61
9117202,278342475,30.61
9117202,140078432,30.61
269485905,284422688,31.69
9117202,284422688,30.61
3359851,30815198,66.64
269485905,395619903,31.69
9117202,3359851,30.61
9117202,298967088,30.61
9117202,202346485,30.61
9117202,278735101,30.61
3359851,297472992,66.64
9117202,407640337,30.61
9117202,51828900,30.61
9117202,246945840,30.61
9117202,138831722,30.61
9117202,173591775,30.61
9117202,306265180,30.61
9117202,274135827,30.61
9117202,247454961,30.61
9117202,244338719,30.61
9117202,13317162,30.61
9117202,498961017,30.61
3359851,16464746,66.64
269485905,311053794,31.69
9117202,249649511,30.61
269485905,22784458,31.69
9117202,300585775,30.61
269485905,34068984,31.69
9117202,146035223,30.61
9117202,95980722,30.61
9117202,250303199,30.61
269485905,274135827,31.69
9117202,226014818,30.61
9117202,38214426,30.61
9117202,222582311,30.61
9117202,261973875,30.61
9117202,209706226,30.61
9117202,338305835,30.61
9117202,300536012,30.61
3359851,22784458,66.64
9117202,24542441,30.61
9117202,217550112,30.61
9117202,271325747,30.61
9117202,308220010,30.61
9117202,16464746,30.61
9117202,34068984,30.61
269485905,261973875,31.69
9117202,306361167,30.61
9117202,71091272,30.61
9117202,434726231,30.61
3359851,249649511,66.64
3359851,28474662,66.64
3359851,18923866,66.64
3359851,250303199,66.64
3359851,250831586,66.64
3359851,284422688,66.64
9117202,126444583,30.61
9117202,30815198,30.61
9117202,266890226,30.61
269485905,217550112,31.69
9117202,183864351,30.61
9117202,105643923,30.61
9117202,239694454,30.61
269485905,146556805,31.69
20471349,147516862,72.79
20471349,91835166,72.79
20471349,57333800,72.79
20471349,41656802,72.79
20471349,29930361,72.79
20471349,153406892,72.79
20471349,31104840,72.79
20471349,24574626,72.79
20471349,83547873,72.79
20471349,253167456,72.79
20471349,327910953,72.79
20471349,17564647,72.79
20471349,166114384,72.79
20471349,139013816,72.79
20471349,35773559,72.79
20471349,187410593,72.79
20471349,200291506,72.79
20471349,243874674,72.79
20471349,185991596,72.79
20471349,258494173,72.79
20471349,15720926,72.79
20471349,296242468,72.79
20471349,208942635,72.79
20471349,163617802,72.79
20471349,87277326,72.79
20471349,31808762,72.79
20471349,284422688,72.79
20471349,288231953,72.79
20471349,93699438,72.79
20471349,262775327,72.79
20471349,44874760,72.79
20471349,19311729,72.79
20471349,221386960,72.79
20471349,400867704,72.79
20471349,95545631,72.79
20471349,37931906,72.79
20471349,311053794,72.79
20471349,324546502,72.79
20471349,426028858,72.79
20471349,274135827,72.79
20471349,79051374,72.79
20471349,328209122,72.79
20471349,325106566,72.79
20471349,250222226,72.79
20471349,66136244,72.79
20471349,236312468,72.79
20471349,395619903,72.79
17759701,28125177,41.58
3359851,247521952,66.64
20471349,37229840,72.79
20471349,24542441,72.79
351092905,3359851,35.63
351092905,333881828,35.63
20471349,363172778,72.79
351092905,20471349,35.63
17759701,15853668,41.58
17759701,3359851,41.58
20471349,64285972,72.79
351092905,156076078,35.63
351092905,119843970,35.63
20471349,119843970,72.79
17759701,25026165,41.58
20471349,17759701,72.79
3359851,16426882,66.64
351092905,303060652,35.63
20471349,300585775,72.79
17759701,16426882,41.58
351092905,14270527,35.63
20471349,321189751,72.79
20471349,381788237,72.79
351092905,352162147,35.63
17759701,14270527,41.58
17759701,96628114,41.58
351092905,85501252,35.63
20471349,25026165,72.79
20471349,288075691,72.79
20471349,292061971,72.79
351092905,245178258,35.63
17759701,16503875,41.58
3359851,294198566,66.64
351092905,17759701,35.63
20471349,390457342,72.79
3359851,14270527,66.64
351092905,82030021,35.63
351092905,352937448,35.63
3359851,290097288,66.64
20471349,352162147,72.79
3359851,64285972,66.64
17759701,45309081,41.58
20471349,29318839,72.79
20471349,357871897,72.79
20471349,85501252,72.79
20471349,303060652,72.79
351092905,321189751,35.63
20471349,284315076,72.79
20471349,289897709,72.79
20471349,16503875,72.79
20471349,156076078,72.79
17759701,14688086,41.58
20471349,306033153,72.79
3359851,11167502,66.64
3359851,18849368,66.64
3359851,19087813,66.64
3359851,23125802,66.64
3359851,29243781,66.64
3359851,19544520,66.64
3359851,15681129,66.64
17922109,15828403,30.06
3359851,41619873,66.64
17922109,17053354,30.06
3359851,27531390,66.64
3359851,13461662,66.64
17922109,314801629,30.06
17922109,17056447,30.06
3359851,14412605,66.64
3359851,15234657,66.64
3359851,15839551,66.64
3359851,90420314,66.64
3359851,13185852,66.64
3359851,13215132,66.64
3359851,14575846,66.64
3359851,18859819,66.64
17922109,30345417,30.06
3359851,7344392,66.64
3359851,6773622,66.64
3359851,15053372,66.64
17922109,16753853,30.06
17922109,8845642,30.06
17922109,161417439,30.06
3359851,10824382,66.64
3359851,18817547,66.64
3359851,16102815,66.64
3359851,19414296,66.64
3359851,24585498,66.64
3359851,15913,66.64
3359851,55472734,66.64
17922109,16957273,30.06
3359851,22981846,66.64
3359851,14224219,66.64
3359851,22556717,66.64
3359851,19672395,66.64
3359851,7434902,66.64
3359851,15911231,66.64
3359851,38389963,66.64
3359851,35473416,66.64
3359851,90957491,66.64
3359851,18912434,66.64
3359851,70587360,66.64
3359851,18875718,66.64
3359851,7377812,66.64
3359851,8845642,66.64
17922109,12970892,30.06
17922109,38389963,30.06
3359851,3462421,66.64
17922109,22223447,30.06
17922109,64931560,30.06
17922109,23125802,30.06
3359851,15838599,66.64
17922109,20738570,30.06
17922109,174296681,30.06
17922109,17214479,30.06
3359851,40813518,66.64
3359851,18812947,66.64
3359851,16753853,66.64
3359851,16799897,66.64
3359851,16957273,66.64
3359851,113576014,66.64
3359851,38514229,66.64
3359851,14303746,66.64
3359851,17053354,66.64
3359851,5413042,66.64
17922109,16807882,30.06
17922109,19087813,30.06
3359851,14269093,66.64
3359851,36171035,66.64
17922109,219720172,30.06
3359851,38318973,66.64
3359851,16626187,66.64
17922109,16626187,30.06
3359851,19047002,66.64
17922109,14470236,30.06
17922109,7377812,30.06
17922109,38514229,30.06
17922109,248916246,30.06
17922109,260137838,30.06
17922109,18859819,30.06
17922109,164024096,30.06
3359851,24595743,66.64
3359851,48485771,66.64
9117202,22784458,30.61
9117202,259410199,30.61
9117202,131601987,30.61
3359851,7846,66.64
3359851,34068984,66.64
9117202,111164068,30.61
9117202,219050194,30.61
9117202,284422688,30.61
9117202,35318644,30.61
9117202,234526497,30.61
3359851,28149277,66.64
3359851,170729553,66.64
3359851,131601987,66.64
9117202,138831722,30.61
